id,name,address,operator
DORM-00315,,31 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757462 PJI CONTRACT PTE LTD,
DORM-45796,,27 KAKI BUKIT INDUSTRIAL TERRACE KAKI BUKIT INDUSTRIAL PARK SINGAP ORE 416107 PROELECT HOLDING PTE. LTD.,
DORM-00350,,11 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757452 TAT LEE E&C PTE. LTD.,
DORM-00531,,216 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757290 HUI HUANG ELEVATOR & ENGINEERING PTE. LTD.,
DORM-00108,,2 JALAN LAM HUAT SINGAPORE 737868 KOSIN STRUCTURE PTE. LTD.,
DORM-01168,,2 TUAS SOUTH STREET 7 SINGAPORE 636891 800 SUPER HOLDINGS LIMITED,
DORM-00044,,157 UBI AVENUE 4 PAN MALAYAN WAREHOUSE SINGAPORE 408782 AEGIS BUILDING & ENGINEERING PTE LTD,
DORM-00251,,37 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757465 E.ID PROJECTS PTE. LTD.,
DORM-00298,,78 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416158 GINLEE CONSTRUCTION PTE. LTD.,
DORM-00281,,76 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416156 INCORPORATED BUILDERS PTE LTD,
DORM-00799,08 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 KIAN HENG PLUMBING & CONSTRUCTION,53 UBI AVENUE 1 #05,PTE. LTD.
DORM-00316,,41 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757467 VS M & E SERVICES PTE LTD,
DORM-45985,42 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 K&C DESIGN CONSTRUCTION.COM,53 UBI AVENUE 1 #05,PTE. LTD.
DORM-46458,,59 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757476 MX ENGINEERING PTE. LTD.,
DORM-46520,10 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 GATEWAY CONSTRUCTION & ENGINEERING,53 UBI AVENUE 1 #06,PTE. LTD.
DORM-00140,,82 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416162 WATERTECH PLUMBING & CONSTRUCTION PTE LTD,
DORM-00177,30 SINGAPORE 408934 TAY HAO PAINT WORKS,53 UBI AVENUE 1 #05,PTE LTD
DORM-45298,,32 TAGORE LANE SINGAPORE 787485 OR KIM PEOW CONTRACTORS (PRIVATE) LIMITED,
DORM-00524,,57 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757475 TAIHAN ENGINEERING & CONSTRUCTION PTE. LTD.,
DORM-00553,,150 TAGORE LANE SINGAPORE 787565 WEE LIAN ELECTRICAL ENGINEERING (PTE) LTD.,
DORM-00221,KSH COMPANY,60 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416140 PACIFIC,PTE. LTD.
DORM-00233,27 SINGAPORE 408934 K.B.C.,53 UBI AVANUE 1 #05,ENGINEERING (PTE. LTD.)
DORM-00812,,23 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757458 WEI SEN CONSTRUCTION ENGINEERING PTE. LTD.,
DORM-00283,,56 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416136 KM CONSTRUCTION CO. (S) PTE. LTD.,
DORM-00372,,242 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757303 ONG FENCING CONTRACTOR CO PTE. LTD.,
DORM-00398,,51 SUNGEI KADUT LOOP SINGAPORE 729497 EARTH ARTS PTE LTD,
DORM-00866,,2 TUAS SOUTH STREET 6 SINGAPORE 637118 S.H. STAINLESS STEEL CONTRACTOR PTE LTD,
DORM-00861,34 SINGAPORE 408934 FIKDTEC,53 UBI AVENUE 1 #05,PTE LTD
DORM-00310,35 SINGAPORE 408934 TAT SENG GLASS,53 UBI AVENUE 1 #05,PTE LTD
DORM-00981,IFC (S),11 JOO KOON WAY SINGAPORE 628946 CLYDE,PTE LTD
DORM-01088,,10 GUL STREET 2 SINGAPORE 629295 EPOCH METAL PTE. LTD.,
DORM-00344,31 SINGAPORE 408934 EURO BUILDER AND ELECTRICAL,53 UBI AVENUE 1 PAYA UBI INDUSTRIAL PARK #05,PTE. LTD.
DORM-00367,,28 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416108 TANG'S ENGINEERING PTE LTD,
DORM-00368,,30 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416110 TANG'S ENGINEERING PTE LTD,
DORM-00130,,80 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416160 WATERTECH PLUMBING & CONSTRUCTION PTE LTD,
DORM-01064,,11 SENOKO AVENUE SINGAPORE 758301 TEESIN MACHINERY PTE LTD,
DORM-00193,,38 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416118 GORICA ASIA (PTE) LTD,
DORM-00054,,234 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS BIZHUB SINGAPORE 757299 BESTECH INVESTMENT PTE LTD,
DORM-00640,,6 SOON LEE ROAD SINGAPORE 628072 NEW CENTRAL PTE LTD,
DORM-00296,,83 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416163 WEALTHY ELECTRICAL TRADING,
DORM-45572,24 SINGAPORE 498765 DIVINE N' DYNAMIC,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-45709,,29 CHANGI NORTH CRESCENT SINGAPORE 499619 CARLTON GLASS ENTERPRISE PTE LTD,
DORM-45747,,65A TUAS BAY DRIVE SINGAPORE 636815 TRANSCEND ENGINEERING & CONSTRUCTION PTE. LTD.,
DORM-45776,,67 TUAS BAY DRIVE WEST SPRING SINGAPORE 636819 HARISH ENGINEERING PTE. LTD.,
DORM-45767,,65 Tuas Bay Drive West Spring Singapore 636814 CHAN BRO SERVICES PTE. LTD.,
DORM-45792,,4 TUAS SOUTH STREET 12 SINGAPORE 637090 KOK KIAT MACHINERY PTE LTD,
DORM-45830,,65C TUAS BAY DRIVE SINGAPORE 636817 BDN PTE LTD,
DORM-45882,,27 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757460 CREDENCE ENGINEERING PTE. LTD.,
DORM-45981,,67C TUAS BAY DRIVE WEST SPRING SINGAPORE 636822 BDN PTE. LTD.,
DORM-46000,,65D TUAS BAY DRIVE WEST SPRING SINGAPORE 636818 HARISH ENGINEERING PTE. LTD.,
DORM-00447,,158 TAGORE LANE SINGAPORE 787569 YOLI ENGINEERING & CONSTRUCTION PTE LTD,
DORM-00998,,16 TUAS SOUTH STREET 7 SINGAPORE 637113 POH MENG TRADING & CLEANING SERVICES PTE LTD,
DORM-01100,08 SINGAPORE 498765 MUBEST,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-45176,,52 SENOKO DRIVE SINGAPORE 758233 SAHE FOOD ENTERPRISE PTE. LTD.,
DORM-00570,,274 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757319 FONG YUE DEVELOPMENT PTE. LTD.,
DORM-00188,,36 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416116 GLOBALWIDE INTERNATIONAL PTE. LTD.,
DORM-45896,16 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 ADVANCE SPORTS TECHNOLOGIES,53 UBI AVENUE 1 #05,PTE. LTD.
DORM-01015,,56 SUNGEI KADUT STREET 1 SINGAPORE 729359 HOCK HIN LEONG TIMBER TRADING (PTE) LTD,
DORM-00100,,13 SUNGEI KADUT WAY SINGAPORE 728792 MATSUSHITA GREATWALL CORPORATION PRIVATE LIMITED,
DORM-00159,,58 SENOKO DRIVE SINGAPORE 758237 EE HUI FOOD MANUFACTURE PTE LTD(cid:9),
DORM-01010,,8 TUAS SOUTH STREET 7 SINGAPORE 637112 800 SUPER HOLDINGS LIMITED,
DORM-45284,,32A TUAS AVENUE 11 PLATINUM@PIONEER SINGAPORE 639110 F & L REINSTATEMENT PTE LTD,
DORM-46557,,32B TUAS AVENUE 11 PLATINUM@PIONEER SINGAPORE 636878 F & L REINSTATEMENT PTE LTD,
DORM-00176,,67Q TUAS SOUTH AVENUE 1 SEATOWN INDUSTRIAL CENTRE SINGAPORE 6 37513 QUADUNION BUILDERS PTE. LTD.,
DORM-45779,,16 LOYANG STREET SINGAPORE 508847 YUEN MAI GLASS MERCHANT PTE LTD,
DORM-45774,,11 TUAS BAY CLOSE SINGAPORE 636996 MICROTAC SYSTEMS PTE LTD,
DORM-45831,,75 TUAS VIEW LOOP SINGAPORE 637714 HUP HOE ENGINEERING PTE LTD,
DORM-45840,,7 TUAS LINK 3 SINGAPORE 638525 METRACO REFRIGERATION ENGINEERING PTE. LTD.,
DORM-45812,,53A TUAS SOUTH AVENUE 1 SINGAPORE 637269 ADVANCE SPORTS TECHNOLOGIES PTE. LTD.,
DORM-45806,20 SINGAPORE 498765 TAI HWEE HARDWARE,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-45958,STAR DISPLAY,43 KAKI BUKIT VIEW SINGAPORE 415970 TRI,PTE. LTD.
DORM-45841,,16 GUL AVENUE SINGAPORE 629659 LEE WUNG WOODEN BOXES COMPANY PTE. LTD.,
DORM-45842,302 SINGAPORE 659538 I & E CIVIL CONSTRUCTION,2033 BUKIT BATOK STREET 23 #01,PTE LTD
DORM-45878,,11 TUAS SOUTH LINK 3 SINGAPORE 638813 ASIA METAL ENGINEERING & TRADING PTE. LTD.,
DORM-45881,,32 KALLANG PLACE SINGAPORE 339160 EFFICIENT NETWORKS INTERNATIONAL (SINGAPORE) PTE. LTD.,
DORM-45906,32 SINGAPORE 408934 AUDIMARS BUILDTECH,53 UBI AVENUE 1 PAYA UBI INDUSTRIAL PARK #05,PTE. LTD.
DORM-45912,15 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 TRI KING AUTO SOLUTIONS,53 UBI AVENUE 1 #01,PTE. LTD.
DORM-45991,21 SINGAPORE 408933 HUB SENG CONSTRUCTION & TRADING,51 UBI AVENUE 1 PAYA UBI INDUSTRIAL PARK #05,PTE. LTD.
DORM-45992,27 SINGAPORE 498765 HANSHIKA ENGINEERING & CONSTRUCTION,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-45960,,49 KAKI BUKIT VIEW KAKI BUKIT TECHPARK II SINGAPORE 415973 G.M.2000 INVESTMENT PTE. LTD.,
DORM-46015,,20 KIAN TECK DRIVE SINGAPORE 628837 PIPELINE SERVICES PTE. LTD.,
DORM-46026,SAVE INVESTMENT HOLDINGS,107 UBI AVENUE 4 SINGAPORE 408759 U,PTE. LTD.
DORM-46536,,117 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757495 UNIFURN DECORATION AND CONSTRUCTION PTE LTD,
DORM-46513,30 PAYA UBI INDUSTRIAL PARK SINGAPORE 408933 HKS ENGINEERING & TRADING,51 UBI AVENUE 1 #05,PTE. LTD.
DORM-46566,46 SINGAPORE 408934 SEN JIE,53 UBI AVENUE 1 PAYA UBI INDUSTRIAL PARK #01,PTE. LTD.
DORM-46596,,12 PENJURU CLOSE SINGAPORE 608615 PRECISION FABRICATORS (S) PTE LTD,
DORM-46650,,28 KIAN TECK DRIVE SINGAPORE 628845 EDZ INTERIOR CONTRACTS PTE LTD,
DORM-00526,,20 PENJURU PLACE SINGAPORE 608556 LIAN TIAN TRADING PTE. LTD.,
DORM-00442,,19 GUL WAY SINGAPORE 629195 EVERSHINE CORPORATION PTE. LTD.,
DORM-00255,,55 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757474 YUQI BUILDING CONTRACTOR & TRADING PTE LTD,
DORM-00535,,77 TECH PARK CRESCENT SINGAPORE 638069 FAXOLIF INDUSTRIES PTE LTD,
DORM-00679,,16 PENJURU PLACE SINGAPORE 608551 HOUSTON WELL SCREEN ASIA PTE LTD,
DORM-45728,,67B TUAS BAY DRIVE WEST SPRING SINGAPORE 636821 IVAKAA ENGINEERING PTE. LTD.,
DORM-45933,,178 TAGORE LANE SINGAPORE 787579 YUAN MEI CHEN (S) PTE. LTD.,
DORM-00456,,42 WOODLANDS INDUSTRIAL PARK E7 SINGAPORE 757816 PAN SIN ENGINEERING PTE LTD,
DORM-00409,,19 TANNERY LANE SINGAPORE 347781 LIAO NING CONSTRUCTION PTE LTD,
DORM-00831,55 BARTLEY BIZ CENTRE SINGAPORE 417808 HAI KHIM ENGINEERING,15 KAKI BUKIT ROAD 4 #01,PTE. LTD.
DORM-00845,54 BARTLEY BIZ CENTRE SINGAPORE 417808 SENTRON ENGINEERING (S),15 KAKI BUKIT ROAD 4 #01,PTE LTD
DORM-00484,,36 TAGORE LANE SINGAPORE 787487 IWA DESIGN PTE LTD,
DORM-01084,,4 TUAS AVENUE 9 SINGAPORE 639170 KEREI ENGINEERING PTE LTD,
DORM-45342,30 SINGAPORE 498765 HOMEWORKS CONSULTANCY,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-00678,,210 TAGORE LANE SINGAPORE 787595 KPT INTERIORS PTE. LTD.,
DORM-45903,29 SINGAPORE 498765 HOMEWORKS CONSULTANCY,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-46635,,53F TUAS SOUTH AVENUE 1 TUAS COVE INDUSTRIAL CENTRE SINGAPORE 637274 SHENG KE ENGINEERING PTE LTD,
DORM-00786,02 Bartley Biz Centre Singapore 417807 LWM (M&E),13 Kaki Bukit Road 4 #03,PTE. LTD.
DORM-00815,06 BARTLEY BIZ CENTRE SINGAPORE 417807 LAYAN MANAGEMENT,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-00785,07 BARTLEY BIZ CENTRE SINGAPORE 417807 INTEGRATED SIGN TECHNOLOGY,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00791,,42 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416122 TAT SENG GLASS PTE LTD,
DORM-00859,,88 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416168 W'RAY CONSTRUCTION PTE. LTD.,
DORM-00319,,96 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416173 W'RAY CONSTRUCTION PTE LTD,
DORM-00459,,33 SENANG CRESCENT SINGAPORE 416604 VIGCON CONSTRUCTION PTE LTD,
DORM-01070,,2 TUAS SOUTH STREET 8 SINGAPORE 637001 CHIP ENG SENG CONTRACTORS (1988) PTE LTD,
DORM-00898,,15 TUAS SOUTH STREET 8 SINGAPORE 637109 SHINMAYWA (ASIA) PTE LTD,
DORM-45995,"33, PAYA UBI INDUSTRIAL PARK, SINGAPORE 408934 SUNRISE BUILDING SERVICES",53 UBI AVENUE 1 #05,PTE. LTD.
DORM-01121,11 THE SPLENDOUR SINGAPORE 658070 TRANSQUEST SUPPLIES & CO,31 BUKIT BATOK CRESCENT #01,PTE LTD
DORM-00942,18 THE SPLENDOUR SINGAPORE 658070 PU CHENG LIN ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-00846,12 BARTLEY BIZ CENTRE SINGAPORE 417807 MAXMAN ENGINEERING,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-00151,41 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 TOPSCOM,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-00371,,192 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757277 LIM KIM HOCK ENGINEERING PTE LTD,
DORM-00377,,65 JOO KOON CIRCLE SINGAPORE 629078 ASIATIC FIRE SYSTEM PTE LTD,
DORM-01175,14 THE SPLENDOUR SINGAPORE 658070 TRUNK & PETAL,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-00561,,218 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757291 MX ENGINEERING PTE LTD,
DORM-00775,,273 KAKI BUKIT AVENUE 1 SHUN LI INDUSTRIAL PARK SINGAPORE 416071 ADA BUILDERS PTE. LTD.,
DORM-00979,DESIGN,276 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757320 BIO,PTE. LTD.
DORM-00801,63 SINGAPORE 608582 DEVELCO LANDSCAPE,40 TOH GUAN ROAD EAST #01,PTE LTD
DORM-00055,,250 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757307 DIPCIE CONTRACTORS PTE. LTD.,
DORM-00053,,222 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS BIZHUB SINGAPORE 757293 AT4S PTE. LTD.,
DORM-01134,,119 GENTING LANE SINGAPORE 349570 HOBEE PRINT PTE LTD,
DORM-00849,42 BARTLEY BIZ CENTRE SINGAPORE 417808 GOOD HEALTH GOOD LIFE,15 KAKI BUKIT ROAD 4 #01,PTE. LTD.
DORM-01054,,3 EUNOS AVENUE 8A SINGAPORE 409458 BUILDMATE (S) PTE LTD,
DORM-00477,,7 KIM CHUAN TERRACE SINGAPORE 537030 WENG MENG (SG) PTE. LTD.,
DORM-00975,,5 FOURTH LOK YANG ROAD SINGAPORE 629702 ASIA RECYCLING RESOURCES PTE. LTD.,
DORM-00886,36 BARTLEY BIZ CENTRE SINGAPORE 417808 TAT SENG GLASS,15 KAKI BUKIT ROAD 4 #01,PTE LTD(cid:9)
DORM-01093,,37 LOYANG DRIVE SINGAPORE 508950 GYLET ELEVATOR CO PTE LTD,
DORM-00056,,202 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757282 CLASSIC MICRON TECHNOLOGIES PTE LTD,
DORM-00530,,278 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757321 GOH GENERAL ENGINEERING PTE LTD,
DORM-00317,LINES ENGINEERING,47 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757470 MULTI,PTE LTD
DORM-00825,21 SINGAPORE 658070 CHEN WA LANDSCAPE,31 BUKIT BATOK CRESCENT #01,PTE LTD
DORM-00136,,39 KIM CHUAN DRIVE SINGAPORE 537090 KIMTA ELECTRIC PTE LTD,
DORM-45523,300 SINGAPORE 659538 LIAN HENG HUAT AIR-CON SERVICES,2033 BUKIT BATOK STREET 23 #01,PTE LTD
DORM-00599,,206 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757284 AMBIENCE BUILDER SINGAPORE PTE. LTD.,
DORM-00141,,63 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416143 LIONS EMPIRE PTE LTD,
DORM-00781,50 BARTLEY BIZ CENTRE SINGAPORE 417808 EPG BUILDING SERVICES,15 KAKI BUKIT ROAD 4 #01,PTE. LTD.
DORM-00144,32 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 ELITE AIRCONDITIONING & ENGINEERING,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-00575,,236 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757300 DIPCIE CONTRACTORS PTE. LTD.,
DORM-00577,,258 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757311 PURITEC TECHNOLOGIES (S) PTE. LTD.,
DORM-00402,,196 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757279 MUBEST PTE. LTD.,
DORM-00592,,204 Woodlands Industrial Park E5 Singapore 757283 KAI PENG TECHNOLOGY PTE. LTD.,
DORM-45389,,208 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757285 JIRUI ELECTRONICS TECHNOLOGY PTE. LTD.,
DORM-00603,,113 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757493 COOLING POINT AIRCON SERVICES,
DORM-00608,,228 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757296 ARMOURFLEX COATINGS PTE. LIMITED,
DORM-00607,,256 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757310 BAN & CO,
DORM-00064,,31 LOYANG CRESCENT SINGAPORE 509013 ADMIRALTY INTERNATIONAL PTE LTD,
DORM-00625,,521A YISHUN INDUSTRIAL PARK A SINGAPORE 768773 SING TAO PTE. LTD.,
DORM-00202,09/#04-09 Paya Ubi Industrial Park Singapore 408933 SUBI CONSTRUCTION,51 Ubi Avenue 1 #03,PTE. LTD.
DORM-00632,,198 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757280 GOH SIN GUAN HUAT PTE LTD,
DORM-01038,,224 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS BIZHUB SINGAPORE 757294 TONG MEN TECHNOLOGY PTE. LTD.,
DORM-00059,,254 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757309 HSE TRAINING SERVICES PTE. LTD.,
DORM-00261,,215 KAKI BUKIT AVENUE 1 SINGAPORE 416042 GOOD HEALTH GOOD LIFE PTE. LTD.,
DORM-00268,34 SINGAPORE 416175 QUIN RIGHT,10 KAKI BUKIT ROAD 1 #03,ENTERPRISES (PTE) LTD
DORM-01045,,226 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757295 ELIKTRICAL ENGINEERING PTE. LTD.,
DORM-00663,,262 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757313 SEE SOON RENOVATION ENGINEERING,
DORM-01181,,140 GUL CIRCLE SINGAPORE 629601 CHOON HIN STAINLESS STEEL PTE LTD,
DORM-00318,,85 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416165 ENG XIAN CONSTRUCTION PTE LTD,
DORM-00681,,194 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757278 AUGUST ENGINEERING & CONSTRUCTION PTE. LTD.,
DORM-00680,,264 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757314 TAISHIN BUILDERS PTE LTD,
DORM-01195,19 THE SPLENDOUR SINGAPORE 658070 SYSTEMS MAINTENANCE SERVICES,31 BUKIT BATOK CRESCENT #01,PTE LTD.
DORM-00120,,70 TAGORE LANE SINGAPORE 787495 TKK FACILITIES MANAGEMENT & CONSTRUCTION PTE. LTD.,
DORM-00695,,266 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757315 SOH KIM TECK CONSTRUCTION PTE LTD,
DORM-45839,,272 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757318 PROLIGHT ENGINEERING PTE. LTD.,
DORM-00696,,270 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS BIZHUB SINGAPORE 757317 PROLIGHT ENGINEERING PTE. LTD.,
DORM-00057,,244 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757304 GLOBAL AUTOMATION & CONTROLS PTE LTD,
DORM-01200,,8 KIM CHUAN TERRACE SINGAPORE 537031 TATE PROJECTS PTE. LTD.,
DORM-45528,,218 PANDAN LOOP SINGAPORE 128408 X PROPERTIES INC PTE. LTD.,
DORM-00183,,24 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416104 HONG SENG SPORTS INDUSTRIES PTE LTD,
DORM-00405,,145 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757509 STAR SERVICE CO,
DORM-00285,,69 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416149 W'RAY CONSTRUCTION PTE. LTD.,
DORM-00289,,199 KAKI BUKIT AVENUE 1 SINGAPORE 416034 AIRCON DESIGNS PTE LTD,
DORM-00336,,51 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757472 KINGSVILLE PACIFIC (SINCE 1978) PRIVATE LIMITED,
DORM-00373,,"252 WOODLANDS INDUSTRIAL PARK E5, WOODLANDS BIZHUB SINGAPOR E 757308 TECHNICON ENGINEERING PTE. LTD.",
DORM-00363,,5 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757449 LIM'S STAR DESIGN & CONTRACTS PTE. LTD.,
DORM-00058,,268 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS BIZHUB SINGAPORE 757316 TRACTEL SINGAPORE PRIVATE LIMITED,
DORM-45604,,117 DEFU LANE 10 SINGAPORE 539229 LES TECH BUILDING MATERIALS PTE. LTD.,
DORM-45778,,18 TUAS VIEW LOOP SINGAPORE 637684 HEXACHEM (S) PTE. LTD.,
DORM-45866,56 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 DACTT ENGINEERS,53 UBI AVENUE 1 #05,PTE. LTD.
DORM-01101,49 THE SPLENDOUR SINGAPORE 658070 CAN-CAN AIR-CON ENGINEERING,31 BUKIT BATOK CRESCENT #01,
DORM-45952,14 BARTLEY BIZ CENTRE SINGAPORE 417807 HL INTERIORS BUILDERS,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-45937,,24 Tuas View Loop Singapore 637688 ENERGY ENGINEERING CONTRACTORS PTE. LTD.,
DORM-46010,,45 TUAS VIEW PLACE SINGAPORE 637887 SYSTEM FOUNDATION PTE LTD,
DORM-46479,,248 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS BIZHUB SINGAPORE 757306 MUBEST PTE. LTD.,
DORM-46453,,39 TUAS VIEW PLACE LINKPOINT PLACE SINGAPORE 637884 FLAKECOAT TECHNOLOGY PTE LTD,
DORM-46454,,43 TUAS VIEW PLACE LINKPOINT PLACE SINGAPORE 637886 QOOL ENVIRO PTE. LTD.,
DORM-46475,20 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 MILAN DECORATION & CONSTRUCTION,53 UBI AVENUE 1 #05,PTE LTD
DORM-46469,,203 KAKI BUKIT AVENUE 1 SHUN LI INDUSTRIAL PARK SINGAPORE 416036 INSPIRED HOMES PTE. LTD.,
DORM-46478,,51 TUAS VIEW LOOP SINGAPORE 637702 APG RECYCLING PTE. LTD.,
DORM-46494,,176 TAGORE LANE SINDO INDUSTRIAL ESTATE SINGAPORE 787578 KSM CONSTRUCTION & ENGINEERING PTE. LTD.,
DORM-46525,05 BARTLEY BIZ CENTRE SINGAPORE 417807 EMPIRE EQUIPMENT,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-46574,,38 TUAS AVENUE 9 SINGAPORE 639187 SINTAL ENTERPRISE PTE. LTD.,
DORM-46594,,161 KAKI BUKIT AVENUE 1 SHUN LI INDUSTRIAL PARK 416015 HILLTOP CONTRACTOR PRIVATE LIMITED,
DORM-00800,48 SINGAPORE 417808 CHAO SHENG FIRE PROTECTION WORKS,15 KAKI BUKIT ROAD 4 BARTLEY BIZ CENTRE #01,PTE LTD
DORM-00804,47 BARTLEY BIZ CENTRE SINGAPORE 417808 DHS ENGINEERING,15 KAKI BUKIT ROAD 4 #01,PTE LTD
DORM-45308,,39 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757466 LKG ENGINEERING WORKS,
DORM-00503,01 SINGAPORE 757456 HUP LIAN CONSTRUCTION,19 WOODLANDS INDUSTRIAL PARK E2 #03,PTE. LTD.
DORM-00507,"11 SINGAPORE 498765 KIM CHUAN GAS, SANITARY & CONSTRUCTION",15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-00543,,75 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757484 PLC (2006) PTE. LTD.,
DORM-00574,17 SINGAPORE 608579 HONG LIP ENGINEERING WORKS,34 TOH GUAN ROAD EAST #01,PTE LTD
DORM-01005,WIRE ENGINEERING,15 TANNERY LANE SINGAPORE 347777 PRO,PTE. LTD.
DORM-00260,,15 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757454 YOLI ENGINEERING & CONSTRUCTION PTE LTD,
DORM-00675,05 SINGAPORE 498765 SING WAH ENTERPRISE,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-45480,,38D TUAS AVENUE 11 SINGAPORE 636859 SLB FOUNDATION PTE. LTD.,
DORM-01190,26 SINGAPORE 498765 SHUN YI CHENG HOLDINGS,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-00257,,65 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757479 SENSOR ONE PTE LTD,
